relay,temperature,overtemperature,energy,power
1,30.6,0,38,0
1,30.6,0,38,0
1,30.82,0,38,0
1,30.82,0,38,0
1,30.71,0,38,0
1,30.71,0,38,0
1,31.21,0,38,0
1,31.21,0,38,0
1,31.21,0,40,0
1,31.21,0,40,0
1,30.93,0,40,0
1,30.93,0,40,0
1,30.65,0,40,0
1,30.65,0,40,0
1,31.05,0,42,0
1,31.05,0,42,0
1,30.54,0,42,0
1,30.54,0,42,0
1,30.49,0,42,0
1,30.49,0,42,0
1,30.88,0,42,0
1,30.88,0,42,0
1,30.88,0,42,0
1,30.88,0,42,0
1,31.05,0,43,0
1,31.05,0,43,0
1,30.93,0,43,0
1,30.93,0,43,0
1,31.16,0,43,0
1,31.16,0,43,0
1,30.82,0,43,0
1,30.82,0,43,0
1,31.1,0,43,0
1,31.1,0,43,0
1,31.05,0,43,0
1,31.05,0,43,0
1,31.05,0,43,0
1,31.05,0,43,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.71,0,44,0
1,30.71,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,31.21,0,44,0
1,31.21,0,44,0
1,31.1,0,44,0
1,31.1,0,44,0
1,31.1,0,44,0
1,31.1,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,31.21,0,44,5.86
1,31.21,0,44,5.86
1,31.16,0,44,5.86
1,31.16,0,44,5.86
1,30.77,0,44,3.85
1,30.77,0,44,3.85
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,31.49,0,44,0
1,31.49,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,30.65,0,44,0
1,30.65,0,44,0
1,30.93,0,44,4.77
1,30.93,0,44,4.77
1,30.88,0,44,1.44
1,30.88,0,44,1.44
1,30.82,0,44,0
1,30.82,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.49,0,44,0
1,30.49,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,31.05,0,44,0
1,31.05,0,44,0
1,31.21,0,44,0
1,31.21,0,44,0
1,31.27,0,44,0
1,31.27,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,31.16,0,44,0
1,31.16,0,44,0
1,31.32,0,44,0
1,31.32,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,31.05,0,44,0
1,31.05,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.71,0,44,0
1,30.71,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.49,0,44,0
1,30.49,0,44,0
1,30.43,0,44,0
1,30.43,0,44,0
1,30.6,0,44,0
1,30.6,0,44,0
1,31.21,0,44,0
1,31.21,0,44,0
1,30.82,0,44,0
1,30.82,0,44,0
1,30.65,0,44,0
1,30.65,0,44,0
1,30.71,0,44,0
1,30.71,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.37,0,44,0
1,30.37,0,44,0
1,30.88,0,44,0
1,30.88,0,44,0
1,30.65,0,44,0
1,30.65,0,44,0
1,31.1,0,44,0
1,31.1,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.71,0,44,0
1,30.71,0,44,0
1,31.05,0,44,0
1,31.05,0,44,0
1,30.49,0,44,0
1,30.49,0,44,0
1,30.77,0,44,0
1,30.77,0,44,0
1,30.93,0,44,0
1,30.93,0,44,0
1,30.82,0,45,0
1,30.82,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.43,0,45,0
1,30.43,0,45,0
1,30.82,0,45,0
1,30.82,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,31.16,0,45,0
1,31.16,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,31.05,0,45,0
1,31.05,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.49,0,45,0
1,30.49,0,45,0
1,30.82,0,45,0
1,30.82,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.54,0,45,0
1,30.54,0,45,0
1,30.26,0,45,0
1,30.26,0,45,0
1,30.82,0,45,0
1,30.82,0,45,0
1,31.21,0,45,0
1,31.21,0,45,0
1,31.16,0,45,0
1,31.16,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.54,0,45,0
1,30.54,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.54,0,45,0
1,30.54,0,45,0
1,31.16,0,45,0
1,31.16,0,45,0
1,30.82,0,45,0
1,30.82,0,45,0
1,30.49,0,45,0
1,30.49,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.37,0,45,0
1,30.37,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.15,0,45,0
1,30.15,0,45,0
1,30.88,0,45,0
1,30.88,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.37,0,45,0
1,30.37,0,45,0
1,30.26,0,45,0
1,30.26,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.49,0,45,0
1,30.49,0,45,0
1,30.15,0,45,0
1,30.15,0,45,0
1,30.26,0,45,0
1,30.26,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.15,0,45,0
1,30.15,0,45,0
1,31.21,0,45,0
1,31.21,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.88,0,45,0
1,30.88,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.65,0,45,0
1,30.65,0,45,0
1,30.6,0,45,0
1,30.6,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.77,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.26,0,45,0
1,30.26,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,30.88,0,45,4.62
1,30.88,0,45,4.62
1,30.82,0,45,2.81
1,30.82,0,45,2.81
1,30.65,0,45,2.62
1,30.65,0,45,2.62
1,30.82,0,45,2.45
1,30.82,0,45,2.45
1,30.71,0,45,3.27
1,30.71,0,45,3.27
1,30.43,0,45,1.72
1,30.43,0,45,1.72
1,30.26,0,45,1.61
1,30.26,0,45,1.61
1,30.49,0,45,1.65
1,30.49,0,45,1.65
1,30.49,0,45,1.65
1,30.49,0,45,1.65
1,31.16,0,45,2.89
1,31.16,0,45,2.89
1,30.6,0,45,2.25
1,30.6,0,45,2.25
1,30.6,0,45,1.88
1,30.6,0,45,1.88
1,30.26,0,45,1.65
1,30.26,0,45,1.65
1,30.49,0,45,0.5
1,30.49,0,45,0.5
1,30.54,0,45,0.5
1,30.54,0,45,0.5
1,30.43,0,45,0
1,30.43,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.49,0,45,0
1,30.49,0,45,0
1,30.15,0,45,0
1,30.15,0,45,0
1,30.37,0,45,0
1,30.37,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,31.1,0,45,0
1,30.71,0,45,0
1,30.71,0,45,0
1,30.82,0,47,0
1,30.82,0,47,0
1,30.82,0,47,0
1,30.82,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.49,0,47,5.54
1,30.49,0,47,5.54
1,30.65,0,47,5.63
1,30.65,0,47,5.63
1,30.54,0,47,3.92
1,30.54,0,47,3.92
1,30.2,0,47,0
1,30.2,0,47,0
1,31.05,0,47,0
1,31.05,0,47,0
1,31.05,0,47,0
1,31.05,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.88,0,47,0
1,30.88,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.82,0,47,0
1,30.82,0,47,0
1,30.6,0,47,0
1,30.6,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.6,0,47,0
1,30.6,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.6,0,47,0
1,30.6,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,29.92,0,47,0
1,29.92,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,29.98,0,47,0
1,29.98,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.54,0,47,0
1,30.54,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,29.98,0,47,0
1,29.98,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.71,0,47,0
1,30.71,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,29.98,0,47,0
1,29.98,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,29.98,0,47,0
1,29.98,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.09,0,47,0
1,30.09,0,47,0
1,30.77,0,47,0
1,30.77,0,47,0
1,30.71,0,47,0
1,30.71,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,29.81,0,47,0
1,29.81,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.82,0,47,0
1,30.82,0,47,0
1,29.92,0,47,0
1,29.92,0,47,0
1,30.43,0,47,4.78
1,30.43,0,47,4.78
1,30.37,0,47,3.1
1,30.37,0,47,3.1
1,29.92,0,47,0
1,29.92,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.6,0,47,0
1,30.6,0,47,0
1,30.37,0,47,0
1,30.37,0,47,0
1,30.15,0,47,0
1,30.15,0,47,0
1,30.2,0,47,0
1,30.2,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,29.92,0,47,0
1,29.92,0,47,0
1,29.98,0,47,0
1,29.98,0,47,0
1,29.81,0,47,5.15
1,29.81,0,47,5.15
1,30.09,0,47,0.61
1,30.09,0,47,0.61
1,30.03,0,47,0
1,30.03,0,47,0
1,30.26,0,47,0
1,30.26,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.65,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.49,0,47,0
1,30.49,0,47,0
1,29.86,0,47,0
1,29.86,0,47,0
1,30.03,0,47,0
1,30.03,0,47,0
1,30.43,0,47,0
1,30.43,0,47,0
1,30.2,0,47,0
